name,date time,longitude,latitude
1,2016-03-18 12:06:30,105.8486621,21.0031025
1,2016-03-18 12:07:21,105.8486621,21.0031025
1,2016-03-18 12:08:23,105.8486621,21.0031025
1,2016-03-18 12:09:14,105.8486621,21.0031025
1,2016-03-18 12:10:05,105.8486621,21.0031025
1,2016-03-18 12:11:06,105.8486621,21.0031025
1,2016-03-18 12:12:00,105.8486621,21.0031025
1,2016-03-18 12:12:51,105.8486621,21.0031025
1,2016-03-18 12:13:42,105.8486621,21.0031025
1,2016-03-18 12:14:33,105.8486621,21.0031025
1,2016-03-18 12:15:24,105.8486621,21.0031025
1,2016-03-18 12:16:15,105.8486621,21.0031025
1,2016-03-18 12:17:07,105.8486621,21.0031025
1,2016-03-18 12:17:58,105.8486621,21.0031025
1,2016-03-18 12:18:49,105.8486621,21.0031025
1,2016-03-18 12:19:40,105.8486621,21.0031025
1,2016-03-18 12:20:31,105.8486621,21.0031025
1,2016-03-18 12:21:22,105.8486621,21.0031025
1,2016-03-18 12:22:13,105.8486621,21.0031025
1,2016-03-18 12:23:04,105.8486621,21.0031025
1,2016-03-18 12:23:55,105.8486621,21.0031025
1,2016-03-18 12:24:46,105.8486621,21.0031025
1,2016-03-18 12:25:37,105.8486621,21.0031025
1,2016-03-18 12:26:28,105.8486621,21.0031025
1,2016-03-18 12:27:19,105.8486621,21.0031025
1,2016-03-18 12:28:10,105.8486621,21.0031025
1,2016-03-18 12:29:01,105.8486621,21.0031025
1,2016-03-18 12:29:52,105.8486621,21.0031025
1,2016-03-18 12:30:44,105.8486621,21.0031025
1,2016-03-18 12:31:35,105.8486621,21.0031025
1,2016-03-18 12:32:26,105.8486621,21.0031025
1,2016-03-18 12:33:17,105.8486621,21.0031025
1,2016-03-18 12:34:08,105.8486621,21.0031025
1,2016-03-18 12:34:59,105.8486621,21.0031025
1,2016-03-18 12:35:50,105.8486621,21.0031025
1,2016-03-18 12:36:41,105.8486621,21.0031025
1,2016-03-18 12:37:32,105.8486621,21.0031025
1,2016-03-18 12:38:23,105.8486621,21.0031025
1,2016-03-18 12:39:14,105.8486621,21.0031025
1,2016-03-18 12:40:05,105.8486621,21.0031025
1,2016-03-18 12:40:56,105.8486621,21.0031025
1,2016-03-18 12:41:47,105.8486621,21.0031025
1,2016-03-18 12:42:38,105.8486621,21.0031025
1,2016-03-18 12:43:30,105.8486621,21.0031025
1,2016-03-18 12:44:21,105.8486621,21.0031025
1,2016-03-18 12:45:12,105.8486621,21.0031025
1,2016-03-18 12:46:03,105.8486621,21.0031025
1,2016-03-18 12:46:54,105.8486621,21.0031025
1,2016-03-18 12:47:45,105.8486621,21.0031025
1,2016-03-18 12:48:36,105.8486621,21.0031025
1,2016-03-18 12:49:28,105.8486621,21.0031025
1,2016-03-18 12:50:19,105.8486621,21.0031025
1,2016-03-18 12:51:10,105.8486621,21.0031025
1,2016-03-18 12:52:01,105.8486621,21.0031025
1,2016-03-18 12:52:52,105.8486621,21.0031025
1,2016-03-18 12:53:43,105.8486621,21.0031025
1,2016-03-18 12:54:34,105.8486621,21.0031025
1,2016-03-18 12:55:25,105.8486621,21.0031025
1,2016-03-18 12:56:16,105.8486621,21.0031025
1,2016-03-18 12:57:07,105.8486621,21.0031025
1,2016-03-18 12:57:58,105.8486621,21.0031025
1,2016-03-18 12:58:49,105.8486621,21.0031025
1,2016-03-18 12:59:40,105.8486621,21.0031025
1,2016-03-18 13:00:31,105.8486621,21.0031025
1,2016-03-18 13:01:22,105.8486621,21.0031025
1,2016-03-18 13:02:13,105.8486621,21.0031025
1,2016-03-18 13:03:04,105.8486621,21.0031025
1,2016-03-18 13:03:55,105.8486621,21.0031025
1,2016-03-18 13:04:46,105.8486621,21.0031025
1,2016-03-18 13:05:37,105.8486621,21.0031025
1,2016-03-18 13:06:28,105.8486621,21.0031025
1,2016-03-18 13:07:19,105.8486621,21.0031025
1,2016-03-18 13:08:10,105.8486621,21.0031025
1,2016-03-18 13:09:01,105.8486621,21.0031025
1,2016-03-18 13:09:52,105.8486621,21.0031025
1,2016-03-18 13:10:43,105.8486621,21.0031025
1,2016-03-18 13:11:34,105.8486621,21.0031025
1,2016-03-18 13:12:25,105.8486621,21.0031025
1,2016-03-18 13:13:16,105.8486621,21.0031025
1,2016-03-18 13:14:07,105.8486621,21.0031025
1,2016-03-18 13:14:58,105.8486621,21.0031025
1,2016-03-18 13:15:49,105.8486621,21.0031025
1,2016-03-18 13:16:40,105.8486621,21.0031025
1,2016-03-18 13:17:31,105.8486621,21.0031025
1,2016-03-18 13:18:22,105.8486621,21.0031025
1,2016-03-18 13:19:13,105.8486621,21.0031025
1,2016-03-18 13:20:04,105.8486621,21.0031025
1,2016-03-18 13:20:55,105.8486621,21.0031025
1,2016-03-18 13:21:46,105.8486621,21.0031025
1,2016-03-18 13:24:28,105.8486621,21.0031025
1,2016-03-18 13:25:19,105.8486621,21.0031025
1,2016-03-18 13:26:10,105.8486621,21.0031025
1,2016-03-18 13:27:01,105.8486621,21.0031025
1,2016-03-18 13:27:52,105.8486621,21.0031025
1,2016-03-18 13:28:43,105.8486621,21.0031025
1,2016-03-18 13:29:34,105.8486621,21.0031025
1,2016-03-18 13:30:25,105.8486621,21.0031025
1,2016-03-18 13:31:16,105.8486621,21.0031025
1,2016-03-18 13:32:07,105.8486621,21.0031025
1,2016-03-18 13:32:58,105.8486621,21.0031025
1,2016-03-18 13:33:49,105.8486621,21.0031025
1,2016-03-18 13:34:40,105.8486621,21.0031025
1,2016-03-18 13:35:31,105.8486621,21.0031025
1,2016-03-18 13:36:22,105.8486621,21.0031025
1,2016-03-18 13:37:13,105.8486621,21.0031025
1,2016-03-18 13:38:04,105.8486621,21.0031025
1,2016-03-18 13:38:55,105.8486621,21.0031025
1,2016-03-18 13:39:46,105.8486621,21.0031025
